,Index,Concept,Category,Question,Answer
307,86,Cairo_Citadel,Famous Landmarks,What can be seen from here?,Panoramic views
308,86,Cairo_Citadel,Famous Landmarks,What color is the mosque dome?,Alabaster (likely white)
309,86,Cairo_Citadel,Famous Landmarks,Whose mosque is prominent?,Muhammad Ali
310,86,Cairo_Citadel,Famous Landmarks,What type of site is this?,Historical landmark
311,87,Mastabat_al-Fir'aun,Famous Landmarks,What pharaoh is associated with this?,Shepseskaf
312,87,Mastabat_al-Fir'aun,Famous Landmarks,What is the shape of the structure?,"Rectangular, elongated."
313,87,Mastabat_al-Fir'aun,Famous Landmarks,Where is this monument located?,South Saqqara
314,87,Mastabat_al-Fir'aun,Famous Landmarks,What is the monument's core made of?,Roughly hewn limestone.
315,87,Mastabat_al-Fir'aun,Famous Landmarks,Is this a pyramid?,"No, rectangular monument"
316,87,Mastabat_al-Fir'aun,Famous Landmarks,What dynasty did Shepseskaf belong to?,Fourth Dynasty
317,87,Mastabat_al-Fir'aun,Famous Landmarks,What was used to case the structure?,Tura limestone.
318,87,Mastabat_al-Fir'aun,Famous Landmarks,What is the monument's literal translation?,Pharaoh's Bench
319,87,Mastabat_al-Fir'aun,Famous Landmarks,Is the monument well preserved?,Heavily Ruined
320,87,Mastabat_al-Fir'aun,Famous Landmarks,What lies inside the monument?,"Burial chamber, passages"
321,87,Mastabat_al-Fir'aun,Famous Landmarks,"What is in the ""false chamber""?",False sarcophagus.
322,87,Mastabat_al-Fir'aun,Famous Landmarks,Is Shepseskaf found inside?,Not found inside.
323,87,Mastabat_al-Fir'aun,Famous Landmarks,What is being debated about this monument?,Reasons for deviation.
324,87,Mastabat_al-Fir'aun,Famous Landmarks,What is the monument's function?,Funerary complex.
325,87,Mastabat_al-Fir'aun,Famous Landmarks,Is this in North Saqqara?,"No, South."
326,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What is this hall's name?,Hypostyle Hall
327,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Where is this hall located?,"Luxor, Egypt"
328,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What is the complex called?,Karnak Temple
329,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What is the hall's main purpose?,Temple space
330,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Who started construction?,Seti I
331,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,How many central columns?,Twelve columns.
332,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,How tall are central columns?,69 feet
333,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What are the columns made of?,Sandstone columns
334,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What decorates the columns?,Carved reliefs.
335,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Were carvings painted?,"Originally, yes."
336,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What lit the hall?,Clerestory windows.
337,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What is on the ceiling?,Stars
338,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What does it symbolize?,Primordial marsh.
339,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What triad is worshipped?,"Amun, Mut, Khonsu"
340,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What is hall's shape?,Rectangular forest
341,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Who expanded the hall?,"Amenhotep III, Ramesses II"
342,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Which kingdom built it?,New Kingdom
343,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,How many rows are there?,Sixteen rows
344,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,Are side columns shorter?,"Yes, About 33 feet or About 10 meters."
345,88,Great_Hypostyle_Hall_of_Karnak,Famous Landmarks,What's inside Karnak?,Hypostyle Hall
346,89,Wadi_Degla,Famous Landmarks,What type of area is this?,Protected area.
347,89,Wadi_Degla,Famous Landmarks,What country is this wadi in?,Egypt
348,89,Wadi_Degla,Famous Landmarks,What is a wadi?,Dry riverbed
349,89,Wadi_Degla,Famous Landmarks,What kind of formations are visible?,Limestone cliffs
350,89,Wadi_Degla,Famous Landmarks,Is this a popular recreational spot?,"Yes, recreational"
351,89,Wadi_Degla,Famous Landmarks,What animal might live here?,"Gazelles, Reptiles"
352,89,Wadi_Degla,Famous Landmarks,Are fossils found here?,"Yes, fossils."
353,89,Wadi_Degla,Famous Landmarks,Is it near Cairo?,"Yes, near Cairo."
354,89,Wadi_Degla,Famous Landmarks,What sport can be practiced here?,"Hiking, rock climbing"
355,89,Wadi_Degla,Famous Landmarks,Is this area protected?,"Yes, protected"
356,89,Wadi_Degla,Famous Landmarks,What desert is it located in?,Eastern Desert
357,89,Wadi_Degla,Famous Landmarks,What's it known for?,Protected area
358,89,Wadi_Degla,Famous Landmarks,What plant life is present?,Desert flora
359,89,Wadi_Degla,Famous Landmarks,Is it a natural reserve?,"Yes, it is."
360,89,Wadi_Degla,Famous Landmarks,What organization is named after it?,Sporting Club
361,90,Abu_Haggag_Mosque,Famous Landmarks,What city is this in?,"Luxor, Egypt"
362,90,Abu_Haggag_Mosque,Famous Landmarks,Who is it named after?,Sheikh Yusuf
363,90,Abu_Haggag_Mosque,Famous Landmarks,Is it a mosque?,"Yes, mosque."
364,90,Abu_Haggag_Mosque,Famous Landmarks,What complex is it in?,Luxor Temple
365,90,Abu_Haggag_Mosque,Famous Landmarks,What century was it built?,12th/13th
366,90,Abu_Haggag_Mosque,Famous Landmarks,Is it historically significant?,"Yes, believed."
367,90,Abu_Haggag_Mosque,Famous Landmarks,Is it religiously significant?,"Yes, very."
368,90,Abu_Haggag_Mosque,Famous Landmarks,What type of saint was he?,Sufi saint
369,90,Abu_Haggag_Mosque,Famous Landmarks,What's a yearly event?,Annual Moulid
370,90,Abu_Haggag_Mosque,Famous Landmarks,Does it attract tourists?,"Yes, tourists"
371,90,Abu_Haggag_Mosque,Famous Landmarks,What is the building material?,Not specified.
372,90,Abu_Haggag_Mosque,Famous Landmarks,Is it inside another structure?,"Yes, Luxor Temple."
373,90,Abu_Haggag_Mosque,Famous Landmarks,What dynasty built it?,Ayyubid dynasty
374,90,Abu_Haggag_Mosque,Famous Landmarks,Is it still a place of worship?,"Yes, it is."
375,90,Abu_Haggag_Mosque,Famous Landmarks,Is there an annual festival?,"Yes, Moulid."
376,90,Abu_Haggag_Mosque,Famous Landmarks,Is it a major attraction?,"Yes, notable."
377,90,Abu_Haggag_Mosque,Famous Landmarks,Is it in Egypt?,"Yes, Luxor."
378,90,Abu_Haggag_Mosque,Famous Landmarks,What's Luxor's patron saint?,Abu al-Haggag
379,90,Abu_Haggag_Mosque,Famous Landmarks,Does it have unique architecture?,"Yes, unique blend."
380,90,Abu_Haggag_Mosque,Famous Landmarks,What's the festival called?,Annual Moulid
381,91,Gayer-Anderson_Museum,Historical Artifacts,What type of building is this?,Museum/Houses
382,91,Gayer-Anderson_Museum,Historical Artifacts,What country is this museum in?,Egypt
383,91,Gayer-Anderson_Museum,Historical Artifacts,Whose collection is housed here?,Gayer-Anderson's Collection
384,91,Gayer-Anderson_Museum,Historical Artifacts,What century are the houses from?,17th century
385,91,Gayer-Anderson_Museum,Historical Artifacts,Who restored the houses?,Robert Gayer-Anderson
386,91,Gayer-Anderson_Museum,Historical Artifacts,What is next to the museum?,Mosque of Ibn Tulun
387,91,Gayer-Anderson_Museum,Historical Artifacts,What kind of architecture is it?,Islamic architecture
388,91,Gayer-Anderson_Museum,Historical Artifacts,What does the museum contain?,Artifacts and architecture.
389,91,Gayer-Anderson_Museum,Historical Artifacts,Who lived in the houses?,Robert Gayer-Anderson
390,91,Gayer-Anderson_Museum,Historical Artifacts,What is its significance?,Islamic art/architecture
391,91,Gayer-Anderson_Museum,Historical Artifacts,What is the museum named after?,Robert Gayer-Anderson
392,91,Gayer-Anderson_Museum,Historical Artifacts,What kind of officer was he?,British army
393,91,Gayer-Anderson_Museum,Historical Artifacts,What year did he start residing?,1935
394,91,Gayer-Anderson_Museum,Historical Artifacts,Are there carpets inside?,"Yes, carpets."
395,91,Gayer-Anderson_Museum,Historical Artifacts,Are textiles on display?,"Yes, Textiles."
396,91,Gayer-Anderson_Museum,Historical Artifacts,What kind of major was he?,Army officer
397,91,Gayer-Anderson_Museum,Historical Artifacts,Does it showcase architecture?,"Yes, Islamic architecture"
398,91,Gayer-Anderson_Museum,Historical Artifacts,Does it have glassware?,"Yes, glassware."
399,91,Gayer-Anderson_Museum,Historical Artifacts,Does it have furniture?,"Yes, furniture."
400,91,Gayer-Anderson_Museum,Historical Artifacts,Does it include statues?,"Yes, it does."
401,92,Bab_Zuwayla,Famous Landmarks,What city is this in?,"Cairo, Egypt"
402,92,Bab_Zuwayla,Famous Landmarks,What is this structure?,City gate.
403,92,Bab_Zuwayla,Famous Landmarks,What is atop the gate?,Minarets of Mosque
404,92,Bab_Zuwayla,Famous Landmarks,What century was it built?,11th century
405,92,Bab_Zuwayla,Famous Landmarks,What empire built it?,Fatimid Caliphate
406,92,Bab_Zuwayla,Famous Landmarks,What is its other name?,Bawabbat al-Mitwalli
407,92,Bab_Zuwayla,Famous Landmarks,What is its main function?,City gate.
408,92,Bab_Zuwayla,Famous Landmarks,Can you climb it?,"Yes, you can."
409,92,Bab_Zuwayla,Famous Landmarks,Is it a landmark?,"Yes, landmark."
410,92,Bab_Zuwayla,Famous Landmarks,What's on the walls?,Islamic ornamentation.
411,92,Bab_Zuwayla,Famous Landmarks,What is the wall material?,Stone towers.
412,92,Bab_Zuwayla,Famous Landmarks,Is it a tourist spot?,"Yes, popular."
413,92,Bab_Zuwayla,Famous Landmarks,Is it world heritage?,"Yes, UNESCO."
414,92,Bab_Zuwayla,Famous Landmarks,What's its color?,Stone color.
415,92,Bab_Zuwayla,Famous Landmarks,What's above the arch?,Minarets.
416,93,Bagawat,NaN,What is the image portraying?,Rebellion/Defiance/Revolt
417,93,Bagawat,NaN,What kind of action is shown?,Rebellion/Defiance/Revolt
418,93,Bagawat,NaN,What does this image represent?,Rebellion/Defiance
419,93,Bagawat,NaN,What theme is depicted here?,"Rebellion, Defiance."
420,93,Bagawat,NaN,What is being challenged?,Established authority.
421,93,Bagawat,NaN,What word describes this image?,"Rebellion, revolt"
422,93,Bagawat,NaN,What is being resisted?,Established authority.
423,93,Bagawat,NaN,What is the central idea?,Rebellion/Defiance
424,93,Bagawat,NaN,What is being defied?,Established authority.
425,93,Bagawat,NaN,What is shown against authority?,Rebellion/Defiance
426,93,Bagawat,NaN,What action is implied?,Rebellion/Revolt
427,93,Bagawat,NaN,What concept is pictured?,Rebellion/Revolt
428,93,Bagawat,NaN,What is being overturned?,Authority/Power
429,93,Bagawat,NaN,What power is being questioned?,Established authority.
430,93,Bagawat,NaN,What force is represented?,Defiance/Rebellion
431,93,Bagawat,NaN,What kind of change is desired?,Resistance/Defiance
432,93,Bagawat,NaN,What is the cause of the action?,Established authority
433,93,Bagawat,NaN,What feeling is conveyed?,"Defiance, Resistance."
434,93,Bagawat,NaN,What movement is shown?,Rebellion/Revolt.
435,93,Bagawat,NaN,What is being opposed?,Established authority.
436,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is the temple's location?,"Abydos, Egypt"
437,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Who built this temple?,Seti I
438,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Which pharaoh finished it?,Ramses II
439,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Who is this temple dedicated to?,Seven deities
440,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,How many deities are honored?,Seven deities.
441,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is Osiris honored here?,"Yes, greatly."
442,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What shape is the layout?,L-shaped layout
443,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is behind the temple?,Osireion
444,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is the Osireion?,Osiris' tomb.
445,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What list is found here?,Abydos King List
446,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Who makes offerings?,"Seti I, Ramses II."
447,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What do reliefs depict?,Religious rituals.
448,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Are reliefs high quality?,Exceptionally detailed.
449,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is near the Osireion?,Main temple
450,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is it well-preserved?,Relatively well.
451,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is dismissed as pareidolia?,Abydos Helicopter
452,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Does it have chapels?,"Yes, Chapels."
453,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Was it built by Seti I?,"Primarily, yes."
454,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Are there hypostyle halls?,"Yes, impressive"
455,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is the dynasty?,19th Dynasty
456,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is the main cult center?,Osiris (cult center)
457,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What era is this from?,19th Dynasty
458,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Where is Upper Egypt?,Egypt.
459,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is this a mortuary temple?,"Yes, mortuary temple."
460,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is Horemheb listed?,"Yes, first."
461,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Does it show all pharaohs?,Not all.
462,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Who is deified there?,Seti I
463,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is carved on the walls?,Relief carvings.
464,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is it an important site?,"Yes, important site"
465,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is often re-carved?,The stone.
466,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What does EES stand for?,Egypt Exploration Society
467,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What kind of sources are best?,Academic sources.
468,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Should you trust tour websites?,Verify with scholars
469,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is this the Seti I temple?,"Yes, Seti I"
470,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is on the Abydos table?,King List
471,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is Ramses II present?,"Yes, Completed Construction."
472,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Does it show religious rituals?,"Yes, reliefs."
473,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is below the Osireion?,Submerged structure.
474,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,Is the king list valuable?,"Yes, valuable record."
475,94,Temple_of_Seti_I_in_Abydos,Famous Landmarks,What is considered pseudoarcheology?,Abydos Helicopter
476,95,Sehel_Island,Famous Landmarks,What is this island's name?,Sehel Island
477,95,Sehel_Island,Famous Landmarks,Where is Sehel Island?,Near Aswan
478,95,Sehel_Island,Famous Landmarks,Which river is it in?,Nile River
479,95,Sehel_Island,Famous Landmarks,What is it made of?,Granite island
480,95,Sehel_Island,Famous Landmarks,What goddess protects it?,Anuket
481,95,Sehel_Island,Famous Landmarks,What is the island known for?,Rock inscriptions
482,95,Sehel_Island,Famous Landmarks,Who reigned during the Famine Stele's story?,Djoser.
483,95,Sehel_Island,Famous Landmarks,What did Djoser try to end?,Seven-year drought
484,95,Sehel_Island,Famous Landmarks,Is it a popular place?,Tourist destination.
485,95,Sehel_Island,Famous Landmarks,How do people reach it?,By boat.
486,95,Sehel_Island,Famous Landmarks,What period is it significant for?,Ancient Egyptian
487,95,Sehel_Island,Famous Landmarks,What is Anuket goddess of?,Nile's source.
488,95,Sehel_Island,Famous Landmarks,What is carved into the rocks?,Inscriptions and reliefs
489,95,Sehel_Island,Famous Landmarks,Is it north of Aswan?,No. South.
490,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the main deity?,Amun-Re
491,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the temple's purpose?,Religious center.
492,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,Where is this precinct?,"Luxor, Egypt"
493,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the largest hall?,Hypostyle Hall
494,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,How many pylons are there?,Ten pylons
495,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What lines the pathways?,Sphinxes.
496,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,Who built this temple?,Numerous Pharaohs
497,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the sacred area?,Precinct of Amun-Re
498,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is Tuthmosis' temple called?,Akh-Menu
499,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is its world status?,World Heritage site
500,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What god are obelisks for?,Sun god
501,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the chief god's consort?,Mut.
502,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the Theban triad's son?,Khonsu
503,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the complex's age?,"2,000+ years"
504,96,Karnak_precinct_of_Amun-Ra,Famous Landmarks,What is the complex's significance?,"Religious, historical site."
505,97,Pyramid_of_Djoser,Famous Landmarks,What is this structure?,Step pyramid.
506,97,Pyramid_of_Djoser,Famous Landmarks,What type of tomb is this?,Stepped Pyramid
507,97,Pyramid_of_Djoser,Famous Landmarks,Where is this pyramid located?,Saqqara necropolis
508,97,Pyramid_of_Djoser,Famous Landmarks,Who was it built for?,Pharaoh Djoser
509,97,Pyramid_of_Djoser,Famous Landmarks,Who designed this complex?,Imhotep.
510,97,Pyramid_of_Djoser,Famous Landmarks,What was Imhotep's role?,"Architect, Engineer"
511,97,Pyramid_of_Djoser,Famous Landmarks,What did it evolve from?,Mastaba tombs
512,97,Pyramid_of_Djoser,Famous Landmarks,Is it just a pyramid?,"No, complex."
513,97,Pyramid_of_Djoser,Famous Landmarks,What surrounds the complex?,Limestone wall.
514,97,Pyramid_of_Djoser,Famous Landmarks,What does it symbolize?,Djoser's power
515,97,Pyramid_of_Djoser,Famous Landmarks,What is its approximate height?,205 feet
516,97,Pyramid_of_Djoser,Famous Landmarks,How many mastabas are stacked?,Six mastabas
517,97,Pyramid_of_Djoser,Famous Landmarks,What Dynasty does Djoser belong to?,Third Dynasty
518,97,Pyramid_of_Djoser,Famous Landmarks,What material is it made of?,Stone (or) Limestone
519,97,Pyramid_of_Djoser,Famous Landmarks,Where does the serdab face?,Northern stars
520,98,Pyramid_of_Djedefra,Famous Landmarks,What pharaoh built this?,Djedefre (Radjedef)
